"","country","ccode","year","tier","minstand","efforts","TRAFFICKING_FLOWS","source","source_order","transit","transit_order","destination","destination_order","internal","TRAFFICKING_TYPES","psource","ptransit","pdest","pinternal","lsource","ltransit","ldest","linternal","dsource","dtransit","ddest","dinternal","dssource","dstransit","dsdest","dsinternal","cpsource","cptransit","cpdest","cpinternal","clsource","cltransit","cldest","clinternal","cssource","cstransit","csdest","csinternal","PROSECUTION","domesticlaws","enforcement","convictinfo","prosnum","PROTECTION","protectprogress","victimid","victimservices","victimpunish","PREVENTION","preventprogress","INTERNATIONAL_LAWS","UNP_sign","UNP_rat","ILO182","ILO29","ILO105","CEDAW_sign","CEDAW_rat","UNCRC_sign","UNCRC_rat","conflict_sign","conflict_rat"
"429","Italy",325,2010,1,1,1,NA,0,0,1,2,1,1,0,NA,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,NA,2,2,1,2,NA,1,1,1,1,NA,2,NA,"12 Dec 2000Ê","Ê2 Aug 2006Ê",2000-06-07,1934-06-18,1968-03-15,"17 Jul 1980Ê","10 Jun 1985Ê","Ê6 Sep 2000Ê","Ê9 May 2002Ê","Ê6 Sep 2000Ê","Ê9 May 2002Ê"
"430","Italy",325,2011,1,1,2,NA,0,0,1,2,1,1,0,NA,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,NA,2,2,1,166,NA,1,-1,1,1,NA,1,NA,"12 Dec 2000Ê","Ê2 Aug 2006Ê",2000-06-07,1934-06-18,1968-03-15,"17 Jul 1980Ê","10 Jun 1985Ê","Ê6 Sep 2000Ê","Ê9 May 2002Ê","Ê6 Sep 2000Ê","Ê9 May 2002Ê"
"431","Malta",338,2005,-99,0,0,NA,0,0,0,0,1,1,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,2,1,2,NA,0,-1,1,0,NA,1,NA,"14 Dec 2000Ê","24 Sep 2003Ê",2001-06-15,1965-01-04,1965-01-04,"","Ê8 Mar 1991 a","Ê7 Sep 2000Ê","28 Sep 2010Ê","Ê7 Sep 2000Ê","Ê9 May 2002Ê"
"432","Malta",338,2006,2,-1,1,NA,0,0,0,0,1,1,0,NA,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,2,1,13,NA,-1,-1,-1,0,NA,-1,NA,"14 Dec 2000Ê","24 Sep 2003Ê",2001-06-15,1965-01-04,1965-01-04,"","Ê8 Mar 1991 a","Ê7 Sep 2000Ê","28 Sep 2010Ê","Ê7 Sep 2000Ê","Ê9 May 2002Ê"
"433","Malta",338,2007,2,-1,1,NA,1,2,0,0,1,1,1,NA,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,1,1,1,2,NA,1,1,1,1,NA,-1,NA,"14 Dec 2000Ê","24 Sep 2003Ê",2001-06-15,1965-01-04,1965-01-04,"","Ê8 Mar 1991 a","Ê7 Sep 2000Ê","28 Sep 2010Ê","Ê7 Sep 2000Ê","Ê9 May 2002Ê"
"434","Malta",338,2008,2,-1,1,NA,0,0,0,0,1,1,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,1,4,NA,1,-1,1,-1,NA,1,NA,"14 Dec 2000Ê","24 Sep 2003Ê",2001-06-15,1965-01-04,1965-01-04,"","Ê8 Mar 1991 a","Ê7 Sep 2000Ê","28 Sep 2010Ê","Ê7 Sep 2000Ê","Ê9 May 2002Ê"
"435","Malta",338,2009,2,-1,1,NA,0,0,1,2,1,1,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,-1,1,NA,NA,1,1,1,-1,NA,2,NA,"14 Dec 2000Ê","24 Sep 2003Ê",2001-06-15,1965-01-04,1965-01-04,"","Ê8 Mar 1991 a","Ê7 Sep 2000Ê","28 Sep 2010Ê","Ê7 Sep 2000Ê","Ê9 May 2002Ê"
"436","Malta",338,2010,2,-1,1,NA,0,0,0,0,1,1,1,NA,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,NA,1,-1,1,1,NA,-1,-1,-1,1,NA,1,NA,"14 Dec 2000Ê","24 Sep 2003Ê",2001-06-15,1965-01-04,1965-01-04,"","Ê8 Mar 1991 a","Ê7 Sep 2000Ê","28 Sep 2010Ê","Ê7 Sep 2000Ê","Ê9 May 2002Ê"
"437","Malta",338,2011,2,-1,2,NA,1,1,0,0,1,2,0,NA,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,NA,2,-1,1,1,NA,-1,-1,-1,1,NA,1,NA,"14 Dec 2000Ê","24 Sep 2003Ê",2001-06-15,1965-01-04,1965-01-04,"","Ê8 Mar 1991 a","Ê7 Sep 2000Ê","28 Sep 2010Ê","Ê7 Sep 2000Ê","Ê9 May 2002Ê"
"438","Albania",339,2001,3,-1,-1,NA,1,1,1,2,0,0,0,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,2,1,144,NA,1,0,-1,0,NA,1,NA,"12 Dec 2000Ê","21 Aug 2002Ê",2001-08-02,1957-06-25,1997-02-27,"","11 May 1994 a","","Ê5 Feb 2008 a","","Ê9 Dec 2008 a"
"439","Albania",339,2002,2,-1,1,NA,1,1,1,2,0,0,0,NA,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,NA,1,1,1,12,NA,1,0,-1,-1,NA,-1,NA,"12 Dec 2000Ê","21 Aug 2002Ê",2001-08-02,1957-06-25,1997-02-27,"","11 May 1994 a","","Ê5 Feb 2008 a","","Ê9 Dec 2008 a"
"440","Albania",339,2003,2,-1,1,NA,1,1,1,2,0,0,0,NA,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,NA,1,1,1,18,NA,1,0,1,0,NA,2,NA,"12 Dec 2000Ê","21 Aug 2002Ê",2001-08-02,1957-06-25,1997-02-27,"","11 May 1994 a","","Ê5 Feb 2008 a","","Ê9 Dec 2008 a"
"441","Albania",339,2004,2,-1,1,NA,1,1,1,2,0,0,0,NA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,NA,1,1,1,102,NA,1,1,-1,0,NA,1,NA,"12 Dec 2000Ê","21 Aug 2002Ê",2001-08-02,1957-06-25,1997-02-27,"","11 May 1994 a","","Ê5 Feb 2008 a","","Ê9 Dec 2008 a"
"442","Albania",339,2005,2,-1,1,NA,1,1,1,2,0,0,0,NA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,NA,1,1,1,132,NA,1,-1,-1,0,NA,1,NA,"12 Dec 2000Ê","21 Aug 2002Ê",2001-08-02,1957-06-25,1997-02-27,"","11 May 1994 a","","Ê5 Feb 2008 a","","Ê9 Dec 2008 a"
"443","Albania",339,2006,2,-1,1,NA,1,1,0,0,0,0,1,NA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,NA,1,1,1,54,NA,1,-1,-1,0,NA,1,NA,"12 Dec 2000Ê","21 Aug 2002Ê",2001-08-02,1957-06-25,1997-02-27,"","11 May 1994 a","","Ê5 Feb 2008 a","","Ê9 Dec 2008 a"
"444","Albania",339,2007,2,-1,1,NA,1,1,0,0,0,0,1,NA,1,-1,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,-1,1,0,0,0,0,0,0,0,0,NA,1,1,1,62,NA,1,0,-1,-1,NA,1,NA,"12 Dec 2000Ê","21 Aug 2002Ê",2001-08-02,1957-06-25,1997-02-27,"","11 May 1994 a","","Ê5 Feb 2008 a","","Ê9 Dec 2008 a"
"445","Albania",339,2008,2,-1,1,NA,1,1,0,0,0,0,1,NA,1,-1,0,1,1,-1,0,0,0,0,0,0,0,0,0,0,1,-1,0,1,1,-1,0,0,0,0,0,0,NA,1,1,1,49,NA,-1,-1,-1,-1,NA,1,NA,"12 Dec 2000Ê","21 Aug 2002Ê",2001-08-02,1957-06-25,1997-02-27,"","11 May 1994 a","","Ê5 Feb 2008 a","","Ê9 Dec 2008 a"
"446","Albania",339,2009,2,-1,1,NA,1,1,0,0,0,0,1,NA,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,NA,1,1,1,26,NA,1,-1,-1,-1,NA,1,NA,"12 Dec 2000Ê","21 Aug 2002Ê",2001-08-02,1957-06-25,1997-02-27,"","11 May 1994 a","","Ê5 Feb 2008 a","","Ê9 Dec 2008 a"
"447","Albania",339,2010,2,-1,1,NA,1,1,0,0,0,0,1,NA,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,NA,1,1,1,31,NA,1,-1,-1,-1,NA,1,NA,"12 Dec 2000Ê","21 Aug 2002Ê",2001-08-02,1957-06-25,1997-02-27,"","11 May 1994 a","","Ê5 Feb 2008 a","","Ê9 Dec 2008 a"
"448","Albania",339,2011,2,-1,2,NA,1,1,0,0,0,0,1,NA,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,NA,1,1,1,27,NA,1,1,1,-1,NA,2,NA,"12 Dec 2000Ê","21 Aug 2002Ê",2001-08-02,1957-06-25,1997-02-27,"","11 May 1994 a","","Ê5 Feb 2008 a","","Ê9 Dec 2008 a"
"449","Montenegro",341,2007,2,-1,1,NA,1,1,1,2,1,3,1,NA,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,NA,1,2,1,11,NA,1,-1,-1,-1,NA,2,NA,"","23 Oct 2006 d",2006-06-03,2006-06-03,2006-06-03,"","23 Oct 2006 d","","23 Oct 2006 d","","Ê2 May 2007 d"
"450","Montenegro",341,2008,2,-1,1,NA,0,0,1,1,1,2,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NA,1,1,1,3,NA,1,-1,-1,-1,NA,-1,NA,"","23 Oct 2006 d",2006-06-03,2006-06-03,2006-06-03,"","23 Oct 2006 d","","23 Oct 2006 d","","Ê2 May 2007 d"
"451","Montenegro",341,2009,2,-1,1,NA,0,0,1,1,1,2,0,NA,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,NA,1,1,1,18,NA,1,1,-1,-1,NA,1,NA,"","23 Oct 2006 d",2006-06-03,2006-06-03,2006-06-03,"","23 Oct 2006 d","","23 Oct 2006 d","","Ê2 May 2007 d"
"452","Montenegro",341,2010,2,-1,1,NA,1,2,1,1,1,3,1,NA,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,NA,1,1,1,14,NA,1,0,-1,-1,NA,2,NA,"","23 Oct 2006 d",2006-06-03,2006-06-03,2006-06-03,"","23 Oct 2006 d","","23 Oct 2006 d","","Ê2 May 2007 d"
"453","Montenegro",341,2011,2,-1,2,NA,1,1,1,2,1,3,1,NA,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,1,0,0,0,0,NA,1,1,1,22,NA,1,-1,-1,1,NA,1,NA,"","23 Oct 2006 d",2006-06-03,2006-06-03,2006-06-03,"","23 Oct 2006 d","","23 Oct 2006 d","","Ê2 May 2007 d"
"454","Macedonia",343,2001,2,-1,1,NA,0,0,1,1,1,2,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,2,1,NA,NA,1,0,1,0,NA,0,NA,"12 Dec 2000Ê","12 Jan 2005Ê",2002-05-30,1991-11-17,2003-07-15,"","18 Jan 1994 d","17 Jul 2001Ê","17 Oct 2003Ê","17 Jul 2001Ê","12 Jan 2004Ê"
"455","Macedonia",343,2002,1,1,1,NA,0,0,1,1,1,2,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NA,1,2,1,NA,NA,1,0,1,0,NA,2,NA,"12 Dec 2000Ê","12 Jan 2005Ê",2002-05-30,1991-11-17,2003-07-15,"","18 Jan 1994 d","17 Jul 2001Ê","17 Oct 2003Ê","17 Jul 2001Ê","12 Jan 2004Ê"
"456","Macedonia",343,2003,1,1,1,NA,0,0,1,1,1,2,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NA,1,2,1,11,NA,1,0,1,0,NA,2,NA,"12 Dec 2000Ê","12 Jan 2005Ê",2002-05-30,1991-11-17,2003-07-15,"","18 Jan 1994 d","17 Jul 2001Ê","17 Oct 2003Ê","17 Jul 2001Ê","12 Jan 2004Ê"
"457","Macedonia",343,2004,1,1,1,NA,0,0,1,1,1,2,1,NA,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NA,1,2,1,19,NA,1,0,-1,0,NA,1,NA,"12 Dec 2000Ê","12 Jan 2005Ê",2002-05-30,1991-11-17,2003-07-15,"","18 Jan 1994 d","17 Jul 2001Ê","17 Oct 2003Ê","17 Jul 2001Ê","12 Jan 2004Ê"
"458","Macedonia",343,2005,2,-1,1,NA,0,0,1,1,1,2,1,NA,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NA,1,2,1,19,NA,1,0,1,0,NA,1,NA,"12 Dec 2000Ê","12 Jan 2005Ê",2002-05-30,1991-11-17,2003-07-15,"","18 Jan 1994 d","17 Jul 2001Ê","17 Oct 2003Ê","17 Jul 2001Ê","12 Jan 2004Ê"
"459","Macedonia",343,2006,2,-1,1,NA,1,1,1,2,1,3,1,NA,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,NA,1,2,1,80,NA,1,0,-1,0,NA,1,NA,"12 Dec 2000Ê","12 Jan 2005Ê",2002-05-30,1991-11-17,2003-07-15,"","18 Jan 1994 d","17 Jul 2001Ê","17 Oct 2003Ê","17 Jul 2001Ê","12 Jan 2004Ê"
"460","Macedonia",343,2007,2,-1,1,NA,1,1,1,2,1,3,1,NA,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,NA,1,2,1,48,NA,1,0,-1,-1,NA,2,NA,"12 Dec 2000Ê","12 Jan 2005Ê",2002-05-30,1991-11-17,2003-07-15,"","18 Jan 1994 d","17 Jul 2001Ê","17 Oct 2003Ê","17 Jul 2001Ê","12 Jan 2004Ê"
"461","Macedonia",343,2008,1,1,1,NA,1,1,1,2,1,3,1,NA,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,NA,2,2,1,70,NA,1,1,1,-1,NA,2,NA,"12 Dec 2000Ê","12 Jan 2005Ê",2002-05-30,1991-11-17,2003-07-15,"","18 Jan 1994 d","17 Jul 2001Ê","17 Oct 2003Ê","17 Jul 2001Ê","12 Jan 2004Ê"
"462","Macedonia",343,2009,1,1,1,NA,1,1,1,2,1,3,1,NA,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,NA,2,2,1,28,NA,1,1,-1,0,NA,2,NA,"12 Dec 2000Ê","12 Jan 2005Ê",2002-05-30,1991-11-17,2003-07-15,"","18 Jan 1994 d","17 Jul 2001Ê","17 Oct 2003Ê","17 Jul 2001Ê","12 Jan 2004Ê"
"463","Macedonia",343,2011,1,1,2,NA,1,1,1,3,1,2,1,NA,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,NA,1,2,1,21,NA,1,1,1,1,NA,2,NA,"12 Dec 2000Ê","12 Jan 2005Ê",2002-05-30,1991-11-17,2003-07-15,"","18 Jan 1994 d","17 Jul 2001Ê","17 Oct 2003Ê","17 Jul 2001Ê","12 Jan 2004Ê"
"464","Croatia",344,2003,2,-1,1,NA,1,2,1,1,1,3,0,NA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,0,0,NA,NA,0,-1,0,0,NA,1,NA,"12 Dec 2000Ê","24 Jan 2003Ê",2001-07-17,1991-10-08,1997-03-05,"","Ê9 Sep 1992 d","Ê8 May 2002Ê","13 May 2002Ê","Ê8 May 2002Ê","Ê1 Nov 2002Ê"
"465","Croatia",344,2004,2,-1,1,NA,0,0,1,1,1,2,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,1,1,NA,-1,-1,-1,0,NA,-1,NA,"12 Dec 2000Ê","24 Jan 2003Ê",2001-07-17,1991-10-08,1997-03-05,"","Ê9 Sep 1992 d","Ê8 May 2002Ê","13 May 2002Ê","Ê8 May 2002Ê","Ê1 Nov 2002Ê"
"466","Croatia",344,2005,2,-1,1,NA,1,2,1,1,1,3,0,NA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,NA,1,1,1,26,NA,1,1,0,0,NA,2,NA,"12 Dec 2000Ê","24 Jan 2003Ê",2001-07-17,1991-10-08,1997-03-05,"","Ê9 Sep 1992 d","Ê8 May 2002Ê","13 May 2002Ê","Ê8 May 2002Ê","Ê1 Nov 2002Ê"
"467","Croatia",344,2006,2,-1,1,NA,1,2,1,1,1,3,0,NA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,NA,1,2,1,7,NA,1,1,1,0,NA,1,NA,"12 Dec 2000Ê","24 Jan 2003Ê",2001-07-17,1991-10-08,1997-03-05,"","Ê9 Sep 1992 d","Ê8 May 2002Ê","13 May 2002Ê","Ê8 May 2002Ê","Ê1 Nov 2002Ê"
"468","Croatia",344,2007,2,-1,1,NA,1,2,1,1,1,3,0,NA,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,NA,1,2,1,3,NA,1,0,1,-1,NA,2,NA,"12 Dec 2000Ê","24 Jan 2003Ê",2001-07-17,1991-10-08,1997-03-05,"","Ê9 Sep 1992 d","Ê8 May 2002Ê","13 May 2002Ê","Ê8 May 2002Ê","Ê1 Nov 2002Ê"
"469","Croatia",344,2008,1,1,1,NA,1,1,1,2,1,3,1,NA,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,NA,1,2,1,10,NA,1,1,1,-1,NA,2,NA,"12 Dec 2000Ê","24 Jan 2003Ê",2001-07-17,1991-10-08,1997-03-05,"","Ê9 Sep 1992 d","Ê8 May 2002Ê","13 May 2002Ê","Ê8 May 2002Ê","Ê1 Nov 2002Ê"
"470","Croatia",344,2009,1,1,1,NA,1,1,1,2,1,3,1,NA,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,NA,1,2,1,12,NA,1,0,1,-1,NA,2,NA,"12 Dec 2000Ê","24 Jan 2003Ê",2001-07-17,1991-10-08,1997-03-05,"","Ê9 Sep 1992 d","Ê8 May 2002Ê","13 May 2002Ê","Ê8 May 2002Ê","Ê1 Nov 2002Ê"
"471","Croatia",344,2010,1,1,1,NA,1,2,1,3,1,1,1,NA,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,NA,1,1,1,6,NA,1,0,1,-1,NA,2,NA,"12 Dec 2000Ê","24 Jan 2003Ê",2001-07-17,1991-10-08,1997-03-05,"","Ê9 Sep 1992 d","Ê8 May 2002Ê","13 May 2002Ê","Ê8 May 2002Ê","Ê1 Nov 2002Ê"
"472","Croatia",344,2011,1,1,2,NA,1,2,1,3,1,1,1,NA,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,NA,1,1,1,6,NA,1,0,1,-1,NA,2,NA,"12 Dec 2000Ê","24 Jan 2003Ê",2001-07-17,1991-10-08,1997-03-05,"","Ê9 Sep 1992 d","Ê8 May 2002Ê","13 May 2002Ê","Ê8 May 2002Ê","Ê1 Nov 2002Ê"
"473","Serbia and Montenegro",345,2001,3,-1,-1,NA,1,3,1,1,1,2,0,NA,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,NA,1,-1,1,0,NA,-1,-1,-1,0,NA,-1,NA,"12 Dec 2000Ê","Ê6 Sep 2001Ê",2003-07-10,2000-11-24,2003-07-10,"","12 Mar 2001 d","Ê8 Oct 2001Ê","10 Oct 2002Ê","Ê8 Oct 2001Ê","31 Jan 2003Ê"
"474","Serbia and Montenegro",345,2002,2,-1,1,NA,1,2,1,1,1,3,0,NA,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,NA,1,1,0,NA,NA,0,-1,-1,1,NA,1,NA,"12 Dec 2000Ê","Ê6 Sep 2001Ê",2003-07-10,2000-11-24,2003-07-10,"","12 Mar 2001 d","Ê8 Oct 2001Ê","10 Oct 2002Ê","Ê8 Oct 2001Ê","31 Jan 2003Ê"
"475","Serbia and Montenegro",345,2003,2,-1,1,NA,1,2,1,1,1,3,0,NA,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,NA,1,2,1,22,NA,1,0,-1,0,NA,2,NA,"12 Dec 2000Ê","Ê6 Sep 2001Ê",2003-07-10,2000-11-24,2003-07-10,"","12 Mar 2001 d","Ê8 Oct 2001Ê","10 Oct 2002Ê","Ê8 Oct 2001Ê","31 Jan 2003Ê"
"476","Serbia and Montenegro",345,2004,2,-1,1,NA,1,1,1,2,1,3,1,NA,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,NA,2,2,1,22,NA,-1,0,-1,1,NA,2,NA,"12 Dec 2000Ê","Ê6 Sep 2001Ê",2003-07-10,2000-11-24,2003-07-10,"","12 Mar 2001 d","Ê8 Oct 2001Ê","10 Oct 2002Ê","Ê8 Oct 2001Ê","31 Jan 2003Ê"
"477","Serbia and Montenegro",345,2005,2,-1,1,NA,1,1,1,2,1,3,1,NA,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,NA,1,2,1,49,NA,1,0,0,1,NA,1,NA,"12 Dec 2000Ê","Ê6 Sep 2001Ê",2003-07-10,2000-11-24,2003-07-10,"","12 Mar 2001 d","Ê8 Oct 2001Ê","10 Oct 2002Ê","Ê8 Oct 2001Ê","31 Jan 2003Ê"
"478","Serbia and Montenegro",345,2006,2,-1,1,NA,1,1,1,2,1,3,1,NA,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,NA,1,1,1,21,NA,1,0,0,0,NA,1,NA,"12 Dec 2000Ê","Ê6 Sep 2001Ê",2003-07-10,2000-11-24,2003-07-10,"","12 Mar 2001 d","Ê8 Oct 2001Ê","10 Oct 2002Ê","Ê8 Oct 2001Ê","31 Jan 2003Ê"
"479","Serbia",345,2007,2,-1,1,NA,1,1,1,2,1,3,1,NA,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,NA,1,2,1,11,NA,1,0,-1,1,NA,2,NA,"12 Dec 2000Ê","Ê6 Sep 2001Ê",2003-07-10,2000-11-24,2003-07-10,"","12 Mar 2001 d","Ê8 Oct 2001Ê","10 Oct 2002Ê","Ê8 Oct 2001Ê","31 Jan 2003Ê"
"480","Serbia",345,2008,2,-1,1,NA,1,1,1,2,1,3,1,NA,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,NA,1,2,1,23,NA,1,0,-1,-1,NA,1,NA,"12 Dec 2000Ê","Ê6 Sep 2001Ê",2003-07-10,2000-11-24,2003-07-10,"","12 Mar 2001 d","Ê8 Oct 2001Ê","10 Oct 2002Ê","Ê8 Oct 2001Ê","31 Jan 2003Ê"
"481","Serbia",345,2009,2,-1,1,NA,1,1,1,2,1,3,1,NA,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,NA,1,1,1,35,NA,1,-1,0,1,NA,1,NA,"12 Dec 2000Ê","Ê6 Sep 2001Ê",2003-07-10,2000-11-24,2003-07-10,"","12 Mar 2001 d","Ê8 Oct 2001Ê","10 Oct 2002Ê","Ê8 Oct 2001Ê","31 Jan 2003Ê"
"482","Serbia",345,2010,2,-1,1,NA,1,1,1,2,1,3,1,NA,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,NA,1,2,1,42,NA,1,0,0,-1,NA,1,NA,"12 Dec 2000Ê","Ê6 Sep 2001Ê",2003-07-10,2000-11-24,2003-07-10,"","12 Mar 2001 d","Ê8 Oct 2001Ê","10 Oct 2002Ê","Ê8 Oct 2001Ê","31 Jan 2003Ê"
"483","Serbia",345,2011,2,-1,2,NA,1,1,1,2,1,3,1,NA,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,NA,1,2,1,99,NA,1,0,-1,1,NA,2,NA,"12 Dec 2000Ê","Ê6 Sep 2001Ê",2003-07-10,2000-11-24,2003-07-10,"","12 Mar 2001 d","Ê8 Oct 2001Ê","10 Oct 2002Ê","Ê8 Oct 2001Ê","31 Jan 2003Ê"
"484","Bosnia",346,2001,3,-1,-1,NA,0,0,1,2,1,1,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,1,1,1,NA,NA,-1,0,-1,1,NA,-1,NA,"12 Dec 2000Ê","24 Apr 2002Ê",2001-10-05,1993-06-02,2000-11-15,"","Ê1 Sep 1993 d","Ê7 Sep 2000Ê","Ê4 Sep 2002Ê","Ê7 Sep 2000Ê","10 Oct 2003Ê"
"485","Bosnia",346,2002,3,-1,-1,NA,0,0,0,0,1,1,0,NA,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,NA,1,1,0,NA,NA,0,0,-1,1,NA,-1,NA,"12 Dec 2000Ê","24 Apr 2002Ê",2001-10-05,1993-06-02,2000-11-15,"","Ê1 Sep 1993 d","Ê7 Sep 2000Ê","Ê4 Sep 2002Ê","Ê7 Sep 2000Ê","10 Oct 2003Ê"
"486","Bosnia",346,2003,3,-1,-1,NA,0,0,1,2,1,1,0,NA,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,NA,1,0,0,NA,NA,0,0,0,0,NA,1,NA,"12 Dec 2000Ê","24 Apr 2002Ê",2001-10-05,1993-06-02,2000-11-15,"","Ê1 Sep 1993 d","Ê7 Sep 2000Ê","Ê4 Sep 2002Ê","Ê7 Sep 2000Ê","10 Oct 2003Ê"
